score,pm_id,pm_title,pm_close,pm_category,pm_volume,kalshi_id,kalshi_title,kalshi_subtitle,kalshi_close,kalshi_category,kalshi_volume,both_have_prices,pm_url,verified,verified_by
62.3,1793464,"Will Trump name ""Zohran"" or ""Mamdani"" in April?",2026-05-01T10:48:56Z,Mentions,2110.6902720000003,KXMAMDANIMENTION-26APR30-SAFE,What will Zohran Mamdani say during next NYC Mayor's Office announcement?,Safe / Safer / Safety,2026-05-04T15:01:59Z,Mentions,4577.39,0,https://polymarket.com/market/will-trump-name-zohran-or-mamdani-in-april,,
62.3,826182,Will Jacob Chiara win the 2026 Ohio Governor Democratic primary election?,2026-05-06T03:48:22Z,Politics,16005.072916000001,KXMETGALA-JAC,Will Jacob Elordi attend The Met Gala 2026?,Jacob Elordi,2026-05-05T16:36:29Z,Politics,595202.05,0,https://polymarket.com/market/will-jacob-chiara-win-the-2026-ohio-governor-democratic-primary-election,,
62.3,2145989,Mikal Bridges: Points O/U 10.5,2026-05-05T03:53:38Z,Sports,2295.4896920000006,KXNBASPREAD-26MAY05CLEDET-DET10,Detroit wins by over 10.5 points?,Detroit wins by over 10.5 points,2026-05-06T01:41:00Z,Sports,957521.06,0,https://polymarket.com/market/nba-phi-nyk-2026-05-04-points-mikal-bridges-10pt5,,
62.3,2075078,Spread: US Sassuolo Calcio (-2.5),2026-05-09T01:20:38Z,Sports,2761.0907429999997,KXSERIEASPREAD-26MAY08TORSAS-SAS2,Sassuolo wins by over 2.5 goals?,Sassuolo wins by over 2.5 goals,2026-05-08T20:41:18Z,Sports,1674.54,0,https://polymarket.com/market/sea-tor-sas-2026-05-08-spread-away-2pt5,,
62.3,2075073,Spread: US Sassuolo Calcio (-1.5),2026-05-09T01:22:04Z,Sports,1343.0771080000002,KXSERIEASPREAD-26MAY08TORSAS-SAS1,Sassuolo wins by over 1.5 goals?,Sassuolo wins by over 1.5 goals,2026-05-08T20:41:18Z,Sports,3329.39,0,https://polymarket.com/market/sea-tor-sas-2026-05-08-spread-away-1pt5,,
62.3,2083174,Spread: AFC Bournemouth (-2.5),2026-05-09T23:14:03Z,Sports,3048.240043,KXEPLSPREAD-26MAY09FULBOU-BOU2,Bournemouth wins by over 2.5 goals?,Bournemouth wins by over 2.5 goals,2026-05-09T16:02:00Z,Sports,14561.85,0,https://polymarket.com/market/epl-ful-bou-2026-05-09-spread-away-2pt5,,
62.3,2083165,Spread: AFC Bournemouth (-1.5),2026-05-09T23:05:53Z,Sports,3516.0705089999997,KXEPLSPREAD-26MAY09FULBOU-BOU1,Bournemouth wins by over 1.5 goals?,Bournemouth wins by over 1.5 goals,2026-05-09T16:02:00Z,Sports,117303.73,0,https://polymarket.com/market/epl-ful-bou-2026-05-09-spread-away-1pt5,,
62.3,2083814,Spread: RC Celta de Vigo (-2.5),2026-05-09T21:28:22Z,Sports,8077.629031000002,KXLALIGASPREAD-26MAY09ATMRCC-RCC2,Celta Vigo wins by over 2.5 goals?,Celta Vigo wins by over 2.5 goals,2026-05-09T18:26:03Z,Sports,752.75,0,https://polymarket.com/market/lal-mad-cel-2026-05-09-spread-away-2pt5,,
62.3,2083810,Spread: RC Celta de Vigo (-1.5),2026-05-09T21:29:34Z,Sports,11875.880713999995,KXLALIGASPREAD-26MAY09ATMRCC-RCC1,Celta Vigo wins by over 1.5 goals?,Celta Vigo wins by over 1.5 goals,2026-05-09T18:26:03Z,Sports,6553.66,0,https://polymarket.com/market/lal-mad-cel-2026-05-09-spread-away-1pt5,,
62.3,2113807,Spread: Pumas de la UNAM (-2.5),2026-05-11T06:33:20Z,Sports,1461.0785970000002,KXLIGAMXSPREAD-26MAY10PUMAME-PUM2,Pumas UNAM wins by over 2.5 goals?,Pumas UNAM wins by over 2.5 goals,2026-05-11T03:25:42Z,Sports,21319.93,0,https://polymarket.com/market/mex-pum-ame-2026-05-10-spread-home-2pt5,,
62.3,2113805,Spread: Pumas de la UNAM (-1.5),2026-05-11T06:31:21Z,Sports,5939.994279,KXLIGAMXSPREAD-26MAY10PUMAME-PUM1,Pumas UNAM wins by over 1.5 goals?,Pumas UNAM wins by over 1.5 goals,2026-05-11T03:25:43Z,Sports,41826.39,0,https://polymarket.com/market/mex-pum-ame-2026-05-10-spread-home-1pt5,,
62.3,2218550,Jalen Duren: Points O/U 13.5,2026-05-12T03:34:06Z,Sports,1649.629993,KXNBASPREAD-26MAY11DETCLE-CLE13,Cleveland wins by over 13.5 points?,Cleveland wins by over 13.5 points,2026-05-12T02:56:30Z,Sports,696231.22,0,https://polymarket.com/market/nba-det-cle-2026-05-11-points-jalen-duren-13pt5,,
62.3,2113527,Spread: RC Celta de Vigo (-2.5),2026-05-12T21:19:30Z,Sports,7435.573997999997,KXLALIGASPREAD-26MAY12RCCLEV-RCC2,Celta Vigo wins by over 2.5 goals?,Celta Vigo wins by over 2.5 goals,2026-05-12T19:02:08Z,Sports,13036.51,0,https://polymarket.com/market/lal-cel-lev-2026-05-12-spread-home-2pt5,,
62.3,2113525,Spread: RC Celta de Vigo (-1.5),2026-05-12T21:20:38Z,Sports,18490.386139000002,KXLALIGASPREAD-26MAY12RCCLEV-RCC1,Celta Vigo wins by over 1.5 goals?,Celta Vigo wins by over 1.5 goals,2026-05-12T19:02:08Z,Sports,46504.1,0,https://polymarket.com/market/lal-cel-lev-2026-05-12-spread-home-1pt5,,
62.3,2231120,"Will ""Bitcoin"" be said during the next episode of the All-In Podcast?",2026-05-16T04:05:10Z,Mentions,1422.236374,KXEARNINGSMENTIONOKLO-26MAY12-OHIO,What will Oklo Inc. say during their next earnings call?,Ohio,2026-05-13T01:46:25Z,Mentions,2307.56,0,https://polymarket.com/market/will-bitcoin-be-said-during-the-next-episode-of-the-all-in-podcast,,
62.3,2231098,"Will ""Nvidia"" be said during the next episode of the All-In Podcast?",2026-05-16T01:25:48Z,Mentions,1319.8780390000002,KXEARNINGSMENTIONOKLO-26MAY12-IDAH,What will Oklo Inc. say during their next earnings call?,Idaho,2026-05-13T01:46:25Z,Mentions,3134.74,0,https://polymarket.com/market/will-nvidia-be-said-during-the-next-episode-of-the-all-in-podcast-835,,
62.3,2248694,Spread: Pumas de la UNAM (-1.5),2026-05-15T05:54:19Z,Sports,2697.9088939999997,KXLIGAMXSPREAD-26MAY14PACPUM-PUM1,Pumas UNAM wins by over 1.5 goals?,Pumas UNAM wins by over 1.5 goals,2026-05-15T03:11:26Z,Sports,14488.43,0,https://polymarket.com/market/mex-pac-pum-2026-05-14-spread-away-1pt5,,
62.3,2172775,Spread: RC Celta de Vigo (-1.5),2026-05-17T23:42:42Z,Sports,46180.855904000025,KXLALIGASPREAD-26MAY17ATHRCC-RCC1,Celta Vigo wins by over 1.5 goals?,Celta Vigo wins by over 1.5 goals,2026-05-17T18:56:49Z,Sports,19593.66,0,https://polymarket.com/market/lal-bil-cel-2026-05-17-spread-away-1pt5,,
62.3,2248604,Spread: Pumas de la UNAM (-2.5),2026-05-18T06:08:07Z,Sports,1303.0977620000003,KXLIGAMXSPREAD-26MAY17PUMPAC-PUM2,Pumas UNAM wins by over 2.5 goals?,Pumas UNAM wins by over 2.5 goals,2026-05-18T03:11:34Z,Sports,7185.29,0,https://polymarket.com/market/mex-pum-pac-2026-05-17-spread-home-2pt5,,
62.3,2108505,"Will Donald Trump sign an executive order on May 10, 2026?",2026-05-22T15:23:59Z,Politics,4441.945333,KXTRUMPDELETE-26MAY-A10,Will the number of Trump Truths deleted in May 2026 be at least 10?,At least 10,2026-05-20T20:39:13Z,Politics,2815.62,0,https://polymarket.com/market/will-donald-trump-sign-an-executive-order-on-may-10-2026,,
62.3,2300868,Spread: Pumas de la UNAM (-1.5),2026-05-22T05:01:46Z,Sports,6542.254926,KXLIGAMXSPREAD-26MAY21CRAPUM-PUM1,Pumas UNAM wins by over 1.5 goals?,Pumas UNAM wins by over 1.5 goals,2026-05-22T04:07:23Z,Sports,20443.18,0,https://polymarket.com/market/mex-caz-pum-2026-05-21-spread-away-1pt5,,
62.3,2239076,Spread: RC Celta de Vigo (-2.5),2026-05-23T22:49:41Z,Sports,2486.216794,KXLALIGASPREAD-26MAY23RCCSEV-RCC2,Celta Vigo wins by over 2.5 goals?,Celta Vigo wins by over 2.5 goals,2026-05-23T21:03:22Z,Sports,3661.47,0,https://polymarket.com/market/lal-cel-sev-2026-05-23-spread-home-2pt5,,
62.3,2239074,Spread: RC Celta de Vigo (-1.5),2026-05-23T22:50:43Z,Sports,17568.406449000006,KXLALIGASPREAD-26MAY23RCCSEV-RCC1,Celta Vigo wins by over 1.5 goals?,Celta Vigo wins by over 1.5 goals,2026-05-23T21:03:22Z,Sports,5234.76,0,https://polymarket.com/market/lal-cel-sev-2026-05-23-spread-home-1pt5,,
62.3,2290452,Spread: US Sassuolo Calcio (-2.5),2026-05-24T16:37:36Z,Sports,9460.990216999999,KXSERIEASPREAD-26MAY24PARSAS-SAS2,Sassuolo wins by over 2.5 goals?,Sassuolo wins by over 2.5 goals,2026-05-24T15:02:28Z,Sports,5517.1,0,https://polymarket.com/market/sea-par-sas-2026-05-24-spread-away-2pt5,,
62.3,2290450,Spread: US Sassuolo Calcio (-1.5),2026-05-24T16:39:37Z,Sports,1610.1265710000002,KXSERIEASPREAD-26MAY24PARSAS-SAS1,Sassuolo wins by over 1.5 goals?,Sassuolo wins by over 1.5 goals,2026-05-24T15:02:28Z,Sports,6440.15,0,https://polymarket.com/market/sea-par-sas-2026-05-24-spread-away-1pt5,,
62.3,2300858,Spread: Pumas de la UNAM (-2.5),2026-05-25T04:28:08Z,Sports,2654.189567,KXLIGAMXSPREAD-26MAY24PUMCRA-PUM2,Pumas UNAM wins by over 2.5 goals?,Pumas UNAM wins by over 2.5 goals,2026-05-25T03:16:48Z,Sports,15195.51,0,https://polymarket.com/market/mex-pum-caz-2026-05-24-spread-home-2pt5,,
62.3,2300856,Spread: Pumas de la UNAM (-1.5),2026-05-25T04:25:48Z,Sports,9524.747622000003,KXLIGAMXSPREAD-26MAY24PUMCRA-PUM1,Pumas UNAM wins by over 1.5 goals?,Pumas UNAM wins by over 1.5 goals,2026-05-25T03:16:49Z,Sports,38167.62,0,https://polymarket.com/market/mex-pum-caz-2026-05-24-spread-home-1pt5,,
62.3,2224554,Venezuela vs. Türkiye: O/U 2.5,2026-06-07T01:53:52Z,Sports,78723.465238,KXINTLFRIENDLYSPREAD-26JUN06VENTUR-VEN3,Venezuela wins by over 2.5 goals?,Venezuela wins by over 2.5 goals,2026-06-06T23:55:37Z,Sports,511.33,0,https://polymarket.com/market/fif-ven-tur-2026-06-06-total-2pt5,,
62.3,2224553,Venezuela vs. Türkiye: O/U 1.5,2026-06-07T01:54:10Z,Sports,4125.110528,KXINTLFRIENDLYSPREAD-26JUN06VENTUR-VEN2,Venezuela wins by over 1.5 goals?,Venezuela wins by over 1.5 goals,2026-06-06T23:55:37Z,Sports,497.66,0,https://polymarket.com/market/fif-ven-tur-2026-06-06-total-1pt5,,
62.3,2324819,Argentina vs. Iceland: O/U 2.5,2026-06-10T03:37:39Z,Sports,92569.46473900005,KXINTLFRIENDLYSPREAD-26JUN09ARGISL-ARG3,Argentina wins by over 2.5 goals?,Argentina wins by over 2.5 goals,2026-06-10T03:05:51Z,Sports,146224.13,0,https://polymarket.com/market/fif-arg-isl-2026-06-09-total-2pt5,,
62.3,2324818,Argentina vs. Iceland: O/U 1.5,2026-06-10T03:37:15Z,Sports,71379.34203100007,KXINTLFRIENDLYSPREAD-26JUN09ARGISL-ARG2,Argentina wins by over 1.5 goals?,Argentina wins by over 1.5 goals,2026-06-10T03:05:51Z,Sports,165101.78,0,https://polymarket.com/market/fif-arg-isl-2026-06-09-total-1pt5,,
62.3,2440186,Will Stephon Castle lead the 2026 NBA Finals in total points?,2026-06-14T05:33:27Z,NBA,1037.6238870000002,KXNBAH2HPTS-26JUN13SCASTLE5OANUNOBY8-SCASTLE5,Will Stephon Castle record more points than OG Anunoby?,Stephon Castle records more points than Anunoby,2026-06-14T04:25:25Z,Sports,3074.81,0,https://polymarket.com/market/will-stephon-castle-lead-the-2026-nba-finals-in-total-points-20260603023710474,,
62.3,2431239,Will there be a double Breen “Bang” during the 2026 NBA Finals?,2026-06-14T08:12:12Z,NBA,6666.15019,KXCARDPRESENCEUFCWH-26JUL04-IADE,Will Israel Adesanya be on the UFC 2026 White House event card?,Israel Adesanya,2026-06-15T13:22:04Z,Sports,109963.55,0,https://polymarket.com/market/will-there-be-a-double-breen-bang-during-the-2026-nba-finals,,
62.3,2547775,Spread: Minnesota Lynx (-14.5),2026-06-16T02:38:00Z,Sports,26321.24027999999,KXWNBASPREAD-26JUN15PDXMIN-MIN15,Minnesota wins by over 14.5 points?,Minnesota wins by over 14.5 points,2026-06-16T02:34:38Z,Sports,114609.8,0,https://polymarket.com/market/wnba-por-min-2026-06-15-spread-home-14pt5,,
62.3,2480394,Japan to score first vs. Tunisia?,2026-06-21T06:13:16Z,Sports,31217.510105999976,KXWCSOA-26JUN20GERCIV-GERJMUSIA10,Jamal Musiala: score or assist?,Jamal Musiala,2026-06-20T21:23:21Z,Sports,61314.86,0,https://polymarket.com/market/fifwc-tun-jpn-2026-06-21-first-to-score-away,,
62.3,2323934,Scotland vs. Brazil: O/U 2.5,2026-06-25T00:13:50Z,Sports,2790982.5372319804,KXWCTEAMTOTAL-26JUN24SCOBRA-SCO3,Will Scotland score over 2.5 goals?,Scotland over 2.5 goals,2026-06-25T00:04:33Z,Sports,15460.2,0,https://polymarket.com/market/fifwc-sco-bra-2026-06-24-total-2pt5,,
62.3,2323933,Scotland vs. Brazil: O/U 1.5,2026-06-25T00:20:05Z,Sports,566056.0573750002,KXWCTEAMTOTAL-26JUN24SCOBRA-SCO2,Will Scotland score over 1.5 goals?,Scotland over 1.5 goals,2026-06-25T00:04:33Z,Sports,105860.71,0,https://polymarket.com/market/fifwc-sco-bra-2026-06-24-total-1pt5,,
62.3,2481882,Scotland vs. Brazil: Brazil O/U 0.5,2026-06-25T00:20:08Z,Sports,35703.86421,KXWCTEAMTOTAL-26JUN24SCOBRA-SCO1,Will Scotland score over 0.5 goals?,Scotland over 0.5 goals,2026-06-25T00:04:33Z,Sports,348388.3,0,https://polymarket.com/market/fifwc-sco-bra-2026-06-24-team-total-away-0pt5,,
62.3,2530052,Norway to score first vs. France?,2026-06-26T21:25:49Z,Sports,216866.584673,KXWCSOA-26JUN25ECUGER-GERFWIRTZ7,Florian Wirtz: score or assist?,Florian Wirtz,2026-06-25T21:33:20Z,Sports,26196.89,0,https://polymarket.com/market/fifwc-nor-fra-2026-06-26-first-to-score-home,,
62.3,2807282,Spread: Minnesota Lynx (-15.5),2026-07-07T02:46:04Z,Sports,1427.8267420000004,KXWNBASPREAD-26JUL06CONNMIN-MIN16,Minnesota wins by over 15.5 points?,Minnesota wins by over 15.5 points,2026-07-07T02:29:49Z,Sports,16132.32,0,https://polymarket.com/market/wnba-conn-min-2026-07-06-spread-home-15pt5,,
62.3,2370373,Will Abelardo de la Espriella win between 30% and 35% of votes in the first round of the 2026 Colombian election?,2026-06-27T12:12:19Z,Elections,1245.2061359999998,KXVOTEPRIMARY-GOVORNOMR26EDIEEDIE-32,Will Ed Diehl receive between 30% and 35% of the popular vote in the 2026 Oregon Republican gubernatorial primary?,30% - 35%,2026-06-30T16:23:29Z,Elections,12462.8,0,https://polymarket.com/market/will-abelardo-de-la-espriella-win-between-30-and-35-of-votes-in-the-first-round-of-the-2026-colombian-election,,
62.3,2370372,Will Abelardo de la Espriella win between 25% and 30% of votes in the first round of the 2026 Colombian election?,2026-06-27T12:07:50Z,Elections,1781.0430499999995,KXVOTEPRIMARY-GOVORNOMR26EDIEEDIE-27,Will Ed Diehl receive between 25% and 30% of the popular vote in the 2026 Oregon Republican gubernatorial primary?,25% - 30%,2026-06-30T16:23:29Z,Elections,4966.48,0,https://polymarket.com/market/will-abelardo-de-la-espriella-win-between-25-and-30-of-votes-in-the-first-round-of-the-2026-colombian-election,,
62.3,2370371,Will Abelardo de la Espriella win between 20% and 25% of votes in the first round of the 2026 Colombian election?,2026-06-27T12:07:50Z,Elections,1925.4817160000005,KXVOTEPRIMARY-GOVORNOMR26EDIEEDIE-22,Will Ed Diehl receive between 20% and 25% of the popular vote in the 2026 Oregon Republican gubernatorial primary?,20% - 25%,2026-06-30T16:23:29Z,Elections,1905.72,0,https://polymarket.com/market/will-abelardo-de-la-espriella-win-between-20-and-25-of-votes-in-the-first-round-of-the-2026-colombian-election,,
62.2,1793451,"Will Trump name ""Bernie"" in April?",2026-05-01T07:56:08Z,Mentions,2499.4926480000026,KXBERNIEMENTION-26MAY03-NQE,What will Bernie Sanders say during Fighting Oligarchy: Where We Go From Here with Bernie Sanders in Detroit?,Event does not qualify,2026-05-03T23:50:43Z,Mentions,11655.66,0,https://polymarket.com/market/will-trump-name-bernie-in-april,,
62.2,1592648,Al Khaleej Saudi Club vs. Al Hilal Saudi Club: O/U 4.5,2026-05-05T22:50:08Z,Sports,10716.405073000002,KXSAUDIPLTOTAL-26MAY05KHAHIL-4,Al Hilal at Al-Khaleej: Totals,Over 4.5 goals scored,2026-05-05T20:02:06Z,Sports,16049.08,0,https://polymarket.com/market/spl-kha-hil-2026-04-11-total-4pt5,,
62.2,1592644,Al Khaleej Saudi Club vs. Al Hilal Saudi Club: O/U 3.5,2026-05-05T22:50:08Z,Sports,55554.33546400001,KXSAUDIPLTOTAL-26MAY05KHAHIL-3,Al Hilal at Al-Khaleej: Totals,Over 3.5 goals scored,2026-05-05T20:02:06Z,Sports,46303.04,0,https://polymarket.com/market/spl-kha-hil-2026-04-11-total-3pt5,,
62.2,2244372,Arsenal FC vs. Burnley FC: O/U 12.5 Total Corners,2026-05-18T22:11:45Z,Sports,2084.797485,KXMLBTOTAL-26MAY161915BOSATL-13,Boston vs Atlanta Total Runs?,Over 12.5 runs scored,2026-05-17T01:30:15Z,Sports,7325.12,0,https://polymarket.com/market/epl-ars-bur-2026-05-18-corners-total-12pt5,,
62.2,2244371,Arsenal FC vs. Burnley FC: O/U 11.5 Total Corners,2026-05-18T22:14:47Z,Sports,2283.039984,KXMLBTOTAL-26MAY161915BOSATL-12,Boston vs Atlanta Total Runs?,Over 11.5 runs scored,2026-05-17T01:30:15Z,Sports,1729.01,0,https://polymarket.com/market/epl-ars-bur-2026-05-18-corners-total-11pt5,,
62.2,2244366,Arsenal FC vs. Burnley FC: O/U 10.5 Total Corners,2026-05-18T22:08:32Z,Sports,8333.340871000002,KXMLBTOTAL-26MAY161915BOSATL-11,Boston vs Atlanta Total Runs?,Over 10.5 runs scored,2026-05-17T01:30:15Z,Sports,2543.86,0,https://polymarket.com/market/epl-ars-bur-2026-05-18-corners-total-10pt5,,
62.2,1652296,Will France come in last place at Eurovision 2026?,2026-05-17T02:33:47Z,Music,2041.2534,KXALBUMRELEASE-26-JBA,Will J Balvin release a new album in 2026?,J Balvin,2026-05-20T21:56:49Z,Entertainment,5881.59,0,https://polymarket.com/market/will-france-come-in-last-place-at-eurovision-2026,,
62.2,2477284,Spread: Indiana Fever (-9.5),2026-06-12T02:19:18Z,Sports,98533.845654,KXKBOTOTAL-26JUN110530KIAHAN-10,Over 9.5 runs scored?,Over 9.5 runs scored,2026-06-11T12:20:19Z,Sports,449.18,0,https://polymarket.com/market/wnba-chi-ind-2026-06-11-spread-home-9pt5,,
62.2,2419212,Will Steve Carell attend any game at the 2026 NBA Finals?,2026-06-14T09:57:43Z,NBA,1567.923883,KXF1RACE-BARGP26-ALB,Will Alexander Albon finish in first in the main race at the 2026 Barcelona Grand Prix?,Alexander Albon,2026-06-14T19:01:43Z,Sports,9760.64,0,https://polymarket.com/market/will-steve-carrell-attend-any-game-at-the-2026-nba-finals-20260601230730800,,
62.2,2590353,Jordy Caicedo: 3+ goals,2026-06-21T02:10:34Z,Sports,1563.0,KXMLBHIT-26JUN191910WSHTB-TBJCAMINERO13-3,Junior Caminero: 3+ hits?,Junior Caminero: 3+,2026-06-20T01:31:34Z,Sports,284.0,0,https://polymarket.com/market/fifwc-ecu-kor-2026-06-20-goals-jordy-caicedo-gte3,,
62.2,2596794,Alex Baena: 3+ goals,2026-06-21T18:26:07Z,Sports,2281.976072,KXMLBTB-26JUN192010CLEHOU-HOUJALTUVE27-3,Jose Altuve: 3+ total bases?,Jose Altuve: 3+,2026-06-20T03:54:53Z,Sports,164.0,0,https://polymarket.com/market/fifwc-esp-ksa-2026-06-21-goals-alex-baena-gte3,,
62.2,2584028,Netherlands vs. Sweden: O/U 11.5 Total Corners,2026-06-20T19:11:04Z,Sports,15421.757286,KXMLBTOTAL-26JUN192210BOSSEA-12,Boston vs Seattle Total Runs?,Over 11.5 runs scored,2026-06-20T04:40:30Z,Sports,16186.71,0,https://polymarket.com/market/fifwc-nld-swe-2026-06-20-corners-total-11pt5,,
62.2,2584026,Netherlands vs. Sweden: O/U 10.5 Total Corners,2026-06-20T19:12:35Z,Sports,34566.90089600001,KXMLBTOTAL-26JUN192210BOSSEA-11,Boston vs Seattle Total Runs?,Over 10.5 runs scored,2026-06-20T04:40:30Z,Sports,13505.09,0,https://polymarket.com/market/fifwc-nld-swe-2026-06-20-corners-total-10pt5,,
62.2,2670552,Erling Haaland: 2+ shots,2026-06-26T21:51:25Z,Sports,9656.993454000007,KXMLBHIT-26JUN251910NYYBOS-NYYCBELLINGER35-2,Cody Bellinger: 2+ hits?,Cody Bellinger: 2+,2026-06-26T02:54:33Z,Sports,1278.9,0,https://polymarket.com/market/fifwc-nor-fra-2026-06-26-shots-erling-haaland-gte2,,
62.2,2670551,Erling Haaland: 1+ shots,2026-06-26T21:11:04Z,Sports,20211.233163999997,KXMLBHIT-26JUN251910NYYBOS-NYYCBELLINGER35-1,Cody Bellinger: 1+ hits?,Cody Bellinger: 1+,2026-06-26T02:54:33Z,Sports,1032.87,0,https://polymarket.com/market/fifwc-nor-fra-2026-06-26-shots-erling-haaland-gte1,,
62.2,2508244,Colombia vs. Portugal: O/U 12.5 Total Corners,2026-06-28T01:42:13Z,Sports,7648.355581999999,KXMLBTOTAL-26JUN262015MIASTL-13,Miami vs St. Louis Total Runs?,Over 12.5 runs scored,2026-06-27T03:29:38Z,Sports,3249.18,0,https://polymarket.com/market/fifwc-col-prt-2026-06-27-corners-total-12pt5,,
62.2,2676411,Colombia vs. Portugal: O/U 11.5 Total Corners,2026-06-28T01:44:11Z,Sports,13704.000387000002,KXMLBTOTAL-26JUN262015MIASTL-12,Miami vs St. Louis Total Runs?,Over 11.5 runs scored,2026-06-27T03:29:38Z,Sports,6194.46,0,https://polymarket.com/market/fifwc-col-prt-2026-06-27-corners-total-11pt5,,
62.2,2676407,Colombia vs. Portugal: O/U 10.5 Total Corners,2026-06-28T01:44:11Z,Sports,29327.438146999993,KXMLBTOTAL-26JUN262015MIASTL-11,Miami vs St. Louis Total Runs?,Over 10.5 runs scored,2026-06-27T03:29:38Z,Sports,8075.83,0,https://polymarket.com/market/fifwc-col-prt-2026-06-27-corners-total-10pt5,,
62.2,2690195,Spread: Indiana Fever (-9.5),2026-06-28T02:50:50Z,Sports,4975.545678,KXKBOTOTAL-26JUN270400KIWNCD-10,Over 9.5 runs scored?,Over 9.5 runs scored,2026-06-27T10:44:46Z,Sports,6152.21,0,https://polymarket.com/market/wnba-la-ind-2026-06-27-spread-home-9pt5,,
62.2,2739811,Switzerland vs. Algeria: O/U 11.5 Total Corners,2026-07-03T05:09:56Z,Sports,26428.725637000007,KXMLBTOTAL-26JUL022005DETTEX-12,Detroit vs Texas Total Runs?,Over 11.5 runs scored,2026-07-03T03:29:41Z,Sports,327011.09,0,https://polymarket.com/market/fifwc-che-alg-2026-07-02-corners-total-11pt5,,
62.2,2739809,Switzerland vs. Algeria: O/U 10.5 Total Corners,2026-07-03T05:09:55Z,Sports,49803.564057,KXMLBTOTAL-26JUL022005DETTEX-11,Detroit vs Texas Total Runs?,Over 10.5 runs scored,2026-07-03T03:29:41Z,Sports,291866.8,0,https://polymarket.com/market/fifwc-che-alg-2026-07-02-corners-total-10pt5,,
62.2,2739807,Switzerland vs. Algeria: O/U 12.5 Total Corners,2026-07-03T05:12:11Z,Sports,31484.19701899999,KXMLBTOTAL-26JUL041605DETTEX-13,Detroit vs Texas Total Runs?,Over 12.5 runs scored,2026-07-04T22:34:38Z,Sports,12284.32,0,https://polymarket.com/market/fifwc-che-alg-2026-07-02-corners-total-12pt5,,
62.2,2164638,Middlesbrough FC vs. Southampton FC: O/U 1.5,2026-05-09T17:48:52Z,Sports,7194.357994000001,KXEFLCHAMPIONSHIPSPREAD-26MAY09MIDSOU-SOU1,Southampton wins by over 1.5 goals?,Southampton wins by over 1.5 goals,2026-05-09T13:21:36Z,Sports,1291.73,0,https://polymarket.com/market/elc-mid-sot-2026-05-09-total-1pt5,,
62.2,2038443,Al Fayha Saudi Club vs. Al Qadisiyah Saudi Club: O/U 2.5,2026-05-09T23:55:08Z,Sports,9238.475775999997,KXSAUDIPLSPREAD-26MAY09FAYQAD-QAD2,Al Qadsiah wins by over 2.5 goals?,Al Qadsiah wins by over 2.5 goals,2026-05-09T20:01:50Z,Sports,1930.44,0,https://polymarket.com/market/spl-fay-qad-2026-05-09-total-2pt5,,
62.2,2038442,Al Fayha Saudi Club vs. Al Qadisiyah Saudi Club: O/U 1.5,2026-05-09T23:55:05Z,Sports,3495.501781999999,KXSAUDIPLSPREAD-26MAY09FAYQAD-QAD1,Al Qadsiah wins by over 1.5 goals?,Al Qadsiah wins by over 1.5 goals,2026-05-09T20:01:50Z,Sports,3840.6,0,https://polymarket.com/market/spl-fay-qad-2026-05-09-total-1pt5,,
62.2,2154518,LoL: Vivo Keyd Stars vs LOUD - Game 2 Winner,2026-05-09T23:36:21Z,Sports,121427.374065,KXAPFDDHGAME-26MAY09MAYRUB-RUB,CS 2 de Mayo vs Rubio Nu Winner?,Rubio Nu,2026-05-09T22:42:38Z,Sports,5649.6,0,https://polymarket.com/market/lol-vks-lll-2026-05-10-game2,,
62.2,2035083,Nashville SC vs. Los Angeles FC: O/U 2.5,2026-05-18T05:36:28Z,Sports,90040.80759199995,KXMLBSPREAD-26MAY162138LADLAA-LAD3,Los Angeles D wins by over 2.5 runs?,Los Angeles D wins by over 2.5 runs,2026-05-17T04:40:46Z,Sports,125392.65,0,https://polymarket.com/market/mls-nas-laf-2026-05-17-total-2pt5,,
62.2,2035082,Nashville SC vs. Los Angeles FC: O/U 1.5,2026-05-18T05:36:26Z,Sports,1954.2465430000004,KXMLBSPREAD-26MAY162138LADLAA-LAD2,Los Angeles D wins by over 1.5 runs?,Los Angeles D wins by over 1.5 runs,2026-05-17T04:40:46Z,Sports,732128.85,0,https://polymarket.com/market/mls-nas-laf-2026-05-17-total-1pt5,,
62.2,2322858,Exact Score: Scotland 3 - 2 Morocco?,2026-06-20T00:12:47Z,Sports,63307.559503000084,KXWCSCORE-26JUN19SCOMAR-SCO2MAR3,Will the final score be Morocco wins 3-2?,Morocco wins 3-2,2026-06-20T00:00:37Z,Sports,55978.75,0,https://polymarket.com/market/fifwc-sco-mar-2026-06-19-exact-score-3-2,,
62.2,2322854,Exact Score: Scotland 1 - 3 Morocco?,2026-06-20T00:12:07Z,Sports,160049.73655999973,KXWCSCORE-26JUN19SCOMAR-SCO1MAR3,Will the final score be Morocco wins 3-1?,Morocco wins 3-1,2026-06-20T00:00:37Z,Sports,240373.01,0,https://polymarket.com/market/fifwc-sco-mar-2026-06-19-exact-score-1-3,,
